no,corona,quartz,lassen,ruby
12226,1511.7199,1205.2629,295.176,505.279
12227,2297.3119,4447.5015,1084.5094,1705.1275
12228,3120.2464,5049.3856,1171.6578,2010.1348
12229,2363.967,1713.8607,545.0018,684.3287
12230,751.2232,1313.5418,294.1882,1507.8924
12231,1052.9481,1139.9233,288.2413,489.1016
12232,741.0558,1361.2523,330.839,549.0604
12233,2713.0401,3378.1318,858.9373,1289.8032
12234,202.0516,368.4456,90.9754,147.4317
12235,134.0588,248.4205,63.679,97.3623
12236,2823.7457,3310.6531,781.1957,1321.7817
12237,1118.0494,1856.5064,447.3261,721.1369
12238,3046.9146,4581.2528,1104.9014,1875.6015
12239,272.6744,468.2494,130.2587,179.8651
12240,1542.3751,2094.0597,476.7592,826.3691
12241,2059.5763,1805.7837,493.0834,674.092
12242,2162.2325,3588.8681,877.9736,1421.422
12243,347.7293,397.1372,91.9331,165.6277
12244,2893.0709,2982.8451,662.7264,1122.591
12245,2354.0253,4043.8609,1031.7647,1713.0517
12246,1872.83,2935.4969,744.3096,1162.0572
12247,615.6111,776.9216,177.7292,316.8819
12248,2063.9999,2104.6076,555.8304,838.6621
12249,2108.1624,1967.4001,515.0433,800.5616
12250,997.0255,1209.6161,293.7917,518.8512
12251,160.3774,260.0942,69.2443,101.6038
12252,488.2543,693.2372,161.2391,280.1345
12253,2290.5444,4275.3079,1319.5557,1741.5649
12254,2691.0836,2357.9022,495.1094,923.1868
12255,3157.6165,4858.1485,1210.7308,1978.9482
12256,1986.0702,3242.2088,775.1685,1240.6293
12257,2929.8601,3554.7121,761.9519,1458.3804
12258,2402.8934,4578.3514,1098.4176,1804.1888
12259,3023.6756,2610.1363,653.3179,998.5253
12260,2690.5759,4646.924,1080.4835,1861.2953
12261,1778.7068,1968.1291,544.7528,839.9002
12262,207.5782,317.9354,82.8441,129.2214
12263,1896.4204,1865.2183,498.1409,752.7396
12264,2569.8961,4323.9254,1097.0411,1675.9836
12265,3184.4177,6493.0081,1954.7669,2596.2597
12266,3156.7119,4999.5939,1250.8627,1985.1995
12267,1939.7775,2407.0481,536.576,982.7578
12268,1214.6596,1482.7212,377.4192,601.0496
12269,748.5847,1268.9823,293.2729,481.8914
12270,2374.1996,3641.5932,835.5299,1517.7255
12271,460.0361,705.975,180.7981,283.1883
12272,2220.1745,3243.2327,836.1755,1364.1932
12273,2738.5901,2553.4997,657.2607,1004.4928
12274,3120.006,5467.6225,1545.1214,2315.0659
12275,1976.235,3435.1455,897.7864,1398.6381
12276,77.4762,71.6616,20.2149,28.8789
12277,2636.4014,5048.3305,1089.5702,2121.4648
12278,2465.5718,4438.7157,1158.4854,1820.4565
12279,596.0865,755.4766,182.4185,308.1441
12280,1943.2638,2307.7792,576.7699,905.3094
12281,2805.5846,3054.6192,811.9043,1299.7638
12282,79.074,135.9525,32.7373,54.6829
12283,2849.0036,2109.0178,500.9138,811.3796
12284,491.2298,447.764,104.6018,181.1115
12285,1468.6012,1613.3148,401.6457,671.9541
12286,2648.4749,2298.6067,548.6224,926.9107
12287,13.7566,10.4262,2.4224,4.2621
12288,993.132,1298.8825,231.3479,521.943
12289,1535.6474,1953.3811,452.8836,800.5429
12290,2726.7959,5299.756,1302.4344,2077.5455
12291,1232.318,2006.1117,479.919,823.0597
12292,2710.0462,4866.8833,1231.0668,1969.9809
12293,1471.0321,1115.8596,327.797,438.1617
12294,888.7433,1095.1103,318.5877,458.9556
12295,1218.8364,2322.233,522.5595,886.5905
12296,928.6975,1848.3791,484.6433,770.4086
12297,2777.0894,3971.1412,924.6646,1590.8903
12298,1129.5944,2311.6797,631.1568,917.2492
12299,130.1236,130.4939,32.9039,52.8035
12300,2008.6051,2935.3125,870.3771,1307.6918
12301,2650.8883,2430.957,557.8795,977.2219
12302,2131.7003,3865.4964,1074.2551,1512.9051
12303,2370.0492,4143.8249,941.9141,1626.7959
12304,2798.3636,2889.2209,768.6173,1211.8483
12305,2422.2166,2533.7654,782.8172,1103.9864
12306,1714.3078,2019.7628,539.1334,771.994
12307,2851.7836,5292.3214,1314.9178,2131.1227
12308,3104.0047,6353.7587,1480.7694,2500.0993
12309,1142.0839,823.3876,170.2014,334.3879
12310,1788.4931,2134.8916,501.2228,862.177
12311,2535.212,2618.042,730.0744,979.3781
12312,2893.0403,4645.9796,1362.7278,1789.2961
12313,1306.8749,2679.7774,649.4062,1021.3445
12314,1297.1453,1451.3023,444.7883,560.1559
12315,233.4352,168.4691,41.992,68.7921
12316,3170.5784,6380.2912,1914.2641,2604.4361
12317,2153.8099,3184.2462,713.114,1248.3809
12318,872.9336,1446.3365,328.7992,587.5437
12319,1905.9134,2145.1086,559.3181,849.7037
12320,1274.5945,2306.7555,612.274,926.4473
12321,994.0714,1151.9675,334.0838,447.365
12322,46.7086,73.8425,17.048,29.0625
12323,2953.0762,4822.0736,1289.19,1901.102
12324,3208.7426,4469.1268,1131.055,1794.9033
12325,1295.5583,1381.4448,315.8389,545.0518
12326,1300.9781,1950.2763,532.8906,813.27
12327,655.1962,494.7536,129.3829,200.3777
12328,2827.7684,5722.7059,1298.7545,2332.5261
12329,3072.658,3574.1209,967.2429,1518.2419
12330,184.4983,159.0129,39.7897,62.8161
12331,2515.5198,4912.0987,1169.5335,1931.7045
12332,1128.5062,1797.9337,447.9891,740.7585
12333,1398.0701,1119.4152,282.559,459.3076
12334,348.877,352.8563,104.4428,148.0254
12335,2750.96,2312.5898,549.469,898.1525
12336,2509.7922,4173.6595,1011.2251,1601.2155
12337,1675.9221,3217.3518,730.605,1251.2388
12338,1647.151,2222.924,519.3186,863.4142
12339,2865.4681,5548.8169,1277.4963,2159.4053
12340,2487.2806,3910.4783,998.6967,1503.5238
12341,2185.5331,3565.09,796.3477,1375.8139
12342,1529.6992,2725.399,4088.0539,1072.8241
12343,2805.6593,2011.0318,508.9041,826.0911
12344,1702.3361,2213.863,606.2577,876.9933
12345,1296.2289,1979.3073,485.3768,796.5407
12346,681.7041,809.838,206.0836,339.2294
12347,199.6396,171.0393,46.0701,66.1532
12348,768.9455,1215.5832,303.2737,485.5831
12349,247.424,217.8428,58.5389,84.5863
12350,1727.9027,3355.6606,968.4923,1348.0296
12351,359.638,638.0461,185.4865,264.4346
12352,1610.4802,2998.002,702.2923,1231.7977
12353,867.425,1036.9882,252.2144,415.1303
12354,1613.4495,1831.5412,418.8928,731.6087
12355,835.6273,1204.6205,362.3818,494.997
12356,301.2444,604.0593,157.8782,229.798
12357,2157.9698,3176.7792,724.6499,1331.6982
12358,566.9758,1143.8189,308.3431,489.5029
12359,1631.4656,2569.3294,729.0276,3322.3188
12360,2010.6211,2049.5948,515.2131,2620.2734
12361,1903.6838,2974.1053,916.3654,1209.6294
12362,289.467,446.3163,116.7668,180.6498
12363,1011.8033,1225.58,315.523,478.4004
12364,2754.4942,2063.6196,555.1809,793.7576
12365,2842.6419,4587.8054,1068.9499,1839.9809
12366,872.7759,1779.197,441.6344,684.4839
12367,1636.0826,3210.3764,785.0738,1296.4317
12368,1172.3736,2028.7198,518.3728,812.2088
12369,429.9316,869.7511,229.4828,327.7366
12370,2960.0122,3382.0045,771.596,1314.782
12371,2228.9546,2786.2306,619.1448,1074.0306
12372,1314.6953,1285.1739,355.9415,525.9169
12373,1737.9898,2077.5169,652.7449,798.2138
12374,2749.6202,4069.7363,1092.5614,1547.3467
12375,707.7517,1137.6155,284.2851,440.2241
12376,1566.449,1640.005,399.9774,645.8781
12377,2555.2444,1848.1283,493.1609,763.2811
12378,2213.152,3452.0831,928.9595,1395.367
12379,1791.626,3354.0066,889.1351,1335.3259
12380,1135.6147,1326.7023,361.177,540.3115
12381,556.6163,891.6377,238.5487,350.5658
12382,2036.6276,3220.7771,835.5204,1288.2771
12383,2853.3371,5263.4129,1995.2133,2082.932
12384,1640.51,2973.3454,989.262,1190.9329
12385,2933.2297,5450.4693,1352.6717,2093.7679
12386,1090.4941,2182.9512,586.1686,873.6913
12387,950.8957,1095.1817,296.0656,435.7646
12388,735.28,1290.3853,431.5522,491.5106
12389,2806.166,5400.7049,1567.4816,2198.8929
12390,1691.1277,2556.6773,667.2471,1102.8163
12391,1401.9199,1489.3873,356.0874,614.0889
12392,103.4638,201.982,54.2336,85.2786
12393,43.9107,72.8996,18.9395,28.532
12394,2730.2316,3796.9146,984.5934,4048.979
12395,2646.9517,2217.1712,503.7491,854.2994
12396,64.3244,112.779,27.9437,44.8214
12397,774.0315,782.206,203.9027,292.702
12398,136.0995,265.7655,62.4095,98.6867
12399,1815.8331,3126.051,767.935,1257.3457
12400,1527.9781,2866.0618,606.1357,1231.8147
12401,2317.6474,3025.0024,726.2801,1185.8226
12402,212.5978,384.5843,96.1752,151.3544
12403,1252.0477,1785.7066,425.5086,702.8181
12404,1496.4511,1716.934,339.2404,676.8239
12405,2307.9645,3021.7657,707.8423,1155.49
12406,767.7429,943.4199,252.4651,360.696
12407,1653.0751,1411.4595,385.6837,584.3303
12408,1285.7493,1327.8838,340.653,517.4613
12409,1294.1229,1673.9616,446.0239,679.3953
12410,1115.898,963.1574,221.7503,391.2389
12411,2568.4126,4850.8128,1106.9752,1855.6692
12412,59.4964,112.7347,161.495,44.4111
12413,1335.8139,1240.0126,329.7332,469.9053
12414,2334.7152,4491.2948,1226.2974,1972.4974
12415,2977.4595,2357.7846,555.3714,2874.1092
12416,2079.8309,3799.58,1103.7446,1542.8736
12417,1765.3126,2136.3695,504.0107,844.493
12418,1575.5717,2667.5881,632.4828,1085.2373
12419,2465.4641,4294.9777,1426.2842,1741.797
12420,1789.4877,2807.3683,772.4417,1200.7161
12421,423.6269,403.9222,114.4935,161.633
12422,1514.4713,1495.4471,357.8593,591.787
12423,2443.938,3420.0505,761.8973,1352.5173
12424,2323.4894,4740.0662,1160.96,1821.7881
12425,1354.9179,2344.8291,576.9904,894.2167
12426,894.3078,1373.6616,2062.0407,542.6711
12427,2426.6031,1979.966,511.2987,765.4845
12428,577.8477,876.9331,250.8807,386.5257
12429,2046.5112,2542.994,605.3672,1020.047
12430,2510.7848,3426.756,914.6355,1439.0122
12431,1813.7597,2800.3171,625.1453,1080.847
12432,2110.2935,2725.7895,731.473,1142.1483
12433,1845.8417,3612.6465,916.2289,1500.2224
12434,1549.3011,3135.8754,794.6387,1234.4478
12435,1680.5374,3301.7353,747.8171,1394.1559
12436,2345.0128,3555.5096,945.9276,1398.9207
12437,3119.1778,3536.6259,878.0146,1463.5953
12438,2714.0592,2613.8277,602.9907,1039.5675
12439,1690.3076,2727.8528,4231.0223,1142.4632
12440,2062.0479,4172.6483,1164.9661,1726.3985
12441,1008.6161,804.0568,217.025,330.2639
12442,2578.6848,2183.4766,511.8314,868.0443
12443,146.3919,280.4256,69.7163,110.548
12444,1585.8534,2240.6609,580.8994,902.9507
12445,2475.0081,2093.6212,526.0297,890.2419
12446,2574.2836,3155.053,814.658,1348.7011
12447,2224.8782,3290.5565,888.3979,1414.6964
12448,1020.3797,1114.2141,238.2173,470.6957
12449,2649.0885,2001.9682,457.5705,805.1508
12450,558.8839,745.8576,240.907,313.3872
12451,329.4597,670.2008,157.1397,272.3421
12452,1122.1692,1811.886,411.8229,742.2486
12453,2661.4487,5447.3617,1466.8809,2091.9467
12454,1392.2726,2655.0134,653.3425,1073.5368
12455,1102.1606,1161.3469,308.1963,439.528
12456,2224.9211,2947.5047,757.6849,1259.851
12457,1966.9781,3465.3949,858.8124,1396.0992
12458,393.8197,626.5532,183.6743,258.8438
12459,537.4271,1021.3258,235.0627,389.4081
12460,2398.9733,2703.613,600.4764,1072.3827
12461,2845.2005,3578.8881,945.5932,4188.1622
12462,2113.7644,2626.79,645.6382,1098.5104
12463,2279.1517,3051.7171,662.7284,1274.8627
12464,1888.3559,3405.9026,1003.7865,1381.8976
12465,321.0471,477.5754,110.9191,191.345
12466,1401.9318,1382.913,365.5716,569.7368
12467,1868.7185,3203.5911,796.7899,1287.1909
12468,213.2415,385.3156,104.9795,151.3639
12469,2779.4933,2315.9071,589.7426,917.9977
12470,609.8958,1050.3,258.3496,441.3203
12471,46.9778,74.5445,17.7152,29.6946
12472,2770.1776,5365.3335,1436.9679,2106.8274
12473,2777.6079,2772.5008,569.7379,1142.7748
12474,2205.562,2624.5828,600.4838,993.4866
12475,779.0082,728.2989,211.0062,277.6316
12476,375.1918,611.944,139.9772,239.3074
12477,1921.9211,1962.4924,489.0502,769.9674
12478,840.5105,999.1586,306.7033,405.7344
12479,2198.5592,2233.9732,613.1207,889.8289
12480,594.2534,842.556,197.807,328.8398
12481,694.9235,673.1324,170.9674,264.2241
12482,170.2539,277.1559,66.8959,105.5687
12483,1916.6714,3818.1758,1231.6011,1654.7922
12484,1.2301,0.928,0.2069,0.3661
12485,1229.1623,1894.1046,475.6735,734.0307
12486,2438.9654,4823.9296,1129.1699,1903.1224
12487,2138.1675,3347.9524,869.3984,1349.9582
12488,2857.8983,5751.4043,1120.7865,7968.7005
12489,1371.9023,2054.0179,533.0278,838.4443
12490,209.7637,242.1674,63.544,93.9957
12491,344.3552,555.4313,165.6906,233.1045
12492,2264.4329,4363.178,1289.2554,1708.1956
12493,762.4582,772.689,205.9997,331.828
12494,1982.0515,2191.5745,570.8511,877.724
12495,354.1742,429.4218,113.052,172.7329
12496,3198.2949,5440.1038,1357.5154,2115.7228
12497,1478.4298,2356.4298,747.5696,891.5019
12498,224.1953,304.076,74.9432,113.8545
12499,763.1318,1125.7354,270.9259,472.062
12500,658.8422,940.0894,274.3817,378.2285
12501,2981.8543,3648.608,1060.7432,1490.864
12502,266.4066,528.2908,136.3245,215.5336
12503,120.7153,242.4821,57.0208,106.0273
12504,327.8102,325.209,71.8699,127.9458
12505,2820.1292,2644.7386,684.1027,1048.3056
12506,715.0061,1417.9134,328.9487,580.6333
12507,2498.075,2656.0158,666.3566,1070.8209
12508,1676.9294,1281.3838,293.2563,500.5943
12509,2477.7166,4706.8388,1087.1733,1808.2688
12510,34.2776,56.9874,14.1572,21.925
12511,788.9176,1364.8242,386.8129,564.4864
12512,1684.4832,1493.8034,395.8663,655.317
12513,667.2754,648.508,157.8306,270.9432
12514,30.9809,49.6075,10.9377,20.0227
12515,817.2604,1057.3005,266.7678,410.8233
12516,2299.7087,3448.141,876.4297,1330.8626
12517,3138.0814,5389.2978,1263.7586,1997.6887
12518,2495.936,3824.7983,877.862,1470.9016
12519,169.5636,178.6988,45.8641,71.8152
12520,1222.5282,1455.1538,434.3072,565.0067
12521,1900.3739,3787.6472,904.834,1551.4501
12522,1715.2914,2847.9958,648.5595,1092.0438
12523,485.3043,985.7978,278.952,386.2988
12524,183.4182,278.4171,65.0154,106.4807
12525,2554.5236,4782.5898,1045.6929,1958.4436
12526,1641.5538,1856.1664,444.8071,667.2755
12527,2979.7626,2131.9686,540.9211,892.6784
12528,996.7843,879.7814,1284.3344,341.5199
12529,770.9068,840.0645,198.5995,344.8149
12530,2688.2287,3695.9752,890.8597,1469.3421
12531,1632.9569,3331.6897,932.1635,1317.7614
12532,427.155,565.2737,151.88,228.6641
12533,522.8842,615.0723,178.8001,233.6889
12534,913.2381,985.8473,251.7662,379.5258
12535,695.1587,573.6744,145.7313,237.0806
12536,1486.3993,1401.7052,333.2042,542.6241
12537,679.9007,1142.9851,299.5551,470.4653
12538,1577.6028,1813.7411,528.3153,736.5748
12539,2348.5272,2194.2937,591.6177,2609.393
12540,1857.6334,2748.9067,687.0534,1058.1917
12541,1335.0032,963.9467,309.1667,381.5396
12542,1233.3763,1351.7752,379.9648,517.7952
12543,212.5667,371.619,101.2807,145.1117
12544,2357.1081,3167.6346,717.3235,1198.9979
12545,2927.0397,5269.5206,1123.9855,6479.7976
12546,1854.2574,1675.8902,520.1352,660.1544
12547,3098.1778,4358.746,1076.8933,1770.1778
12548,950.1837,871.8831,199.9264,358.4964
12549,1209.9293,2294.3797,501.5792,2757.6202
12550,1230.9998,2464.4676,3143.3028,941.611
12551,250.0924,282.3585,83.6721,113.1184
12552,1954.8742,1915.247,448.9901,753.3382
12553,352.5728,377.4859,108.2587,150.071
12554,184.6936,251.1126,65.2989,98.1501
12555,89.064,123.3209,30.0802,51.0572
12556,2335.3903,4711.1997,1133.4249,1800.9802
12557,1207.0027,1204.7209,274.7343,472.0034
12558,2206.6503,1647.6933,427.3089,666.5412
12559,968.3831,700.6788,181.4388,260.0835
12560,1474.8047,2446.9819,602.8635,1056.7963
12561,1504.0609,1828.2088,364.0549,719.9255
12562,1593.6044,2581.0786,682.1321,961.8758
12563,1025.4407,790.2716,185.0338,328.6634
12564,2851.9603,3310.9296,819.087,1411.9687
12565,3005.1754,3425.7301,789.2904,1372.942
12566,2630.0756,2534.3624,583.3073,1008.1798
12567,1818.1408,2086.6657,678.8665,884.7653
12568,604.6675,836.3428,205.3311,320.7964
12569,3130.646,2310.5309,543.8122,892.4461
12570,401.2639,536.888,143.5807,207.9211
12571,2985.567,2144.4818,690.188,870.9772
12572,1700.2486,2450.1202,560.6031,968.6302
12573,2418.6431,2455.274,668.4158,947.4205
12574,5.8875,9.938,2.3993,4.0395
12575,2571.3969,5030.8974,1022.5091,1970.5811
12576,2035.4208,3647.7221,815.5328,1542.2224
12577,1292.8857,2107.7919,559.3027,803.1097
12578,2921.7785,3342.3251,753.4038,1337.0115
12579,952.7659,1565.803,396.461,628.6414
12580,1439.1015,2253.4837,498.5037,881.9951
12581,2060.2572,3661.9278,900.7986,1382.1437
12582,1199.9979,2148.9014,590.1121,852.9861
12583,634.9048,886.2389,224.7575,331.9014
12584,2207.5205,1642.3562,448.4196,685.0852
12585,1326.8143,2523.8939,673.5524,1024.159
12586,2699.0298,4719.0534,1125.9938,1918.1178
12587,2405.3839,4350.1428,1195.2166,1806.4259
12588,3170.2003,3728.396,988.3553,1430.7615
12589,1914.466,1496.9671,291.9612,559.1252
12590,697.6777,1048.1514,254.1554,431.6101
12591,2852.3957,3781.3526,1129.2796,1558.5656
12592,2962.767,4926.3345,1490.0804,2005.7222
12593,2751.4735,2901.4744,818.0667,1206.9208
12594,1606.1804,3231.0826,844.976,1284.7663
12595,457.7647,790.6071,225.373,319.7811
12596,1463.2351,2225.8951,526.6161,898.5905
12597,1200.7664,1532.3662,436.0711,592.4388
12598,776.1385,849.5041,272.2452,327.4338
12599,506.9517,688.9042,189.1127,267.4699
12600,884.2285,643.2271,165.4344,257.3071
12601,155.8455,112.2895,27.2164,47.7449
12602,691.0914,828.6532,190.899,313.9583
12603,2580.0036,4816.1608,1340.001,1940.8041
12604,3101.4725,3326.3327,761.9943,1338.9544
12605,1241.3409,1672.2394,453.1435,641.4878
12606,1191.8823,2214.2296,686.7178,885.6581
12607,2560.3579,4185.9341,1173.2118,1584.7379
12608,2955.0188,4842.7522,1155.4611,1834.771
12609,2868.9655,2652.757,738.4848,1048.1524
12610,1004.2161,1545.8828,442.5972,657.4318
12611,1202.0871,1780.4593,398.5551,2258.7346
12612,2710.7772,2629.7684,633.2665,1061.6941
12613,760.4454,845.1649,232.8291,352.4247
12614,2310.896,3599.0452,923.6883,1445.3344
12615,770.9855,919.8669,203.7651,373.4199
12616,617.0155,1160.2136,323.6649,469.0386
12617,2615.796,4530.32,1074.564,1810.8399
12618,1906.5147,3008.3437,741.2974,1226.5682
12619,2898.3378,4749.6586,1115.5598,2044.0755
12620,50.1877,43.5782,12.0043,16.2337
12621,1101.5527,1261.9421,328.2239,526.7264
12622,1342.28,1597.5703,395.8306,662.7328
12623,347.948,624.7122,142.9379,254.3026
12624,1095.6026,1318.0093,298.2751,511.229
12625,2166.4074,3489.5515,979.9722,1352.6744
12626,2898.2302,3172.8154,861.5277,1276.5905
12627,898.8488,1410.8134,275.9197,551.4098
12628,55.2371,81.5158,20.2876,34.722
12629,1356.8919,2378.7094,512.9968,898.9096
12630,3053.7474,4994.3231,1128.8072,2234.6441
12631,2148.1002,1880.8413,442.9489,746.3403
12632,385.2896,401.8333,103.4703,170.6146
12633,1069.2349,1425.4502,348.002,575.0019
12634,747.0427,858.7563,210.1153,347.7291
12635,1695.6335,3277.9524,808.6358,1405.7886
12636,1363.3641,2637.0782,736.9035,1016.741
12637,650.8966,756.5004,179.0044,303.8498
12638,2891.3922,4469.1659,1285.3145,1908.3165
12639,3070.488,4866.0339,1067.0866,1895.5113
12640,1485.2239,1614.6838,419.6564,698.7575
12641,1246.5796,1196.2259,1539.8009,462.9723
12642,1140.8977,1471.2335,360.9326,581.6447
12643,3184.9205,2682.0848,589.3666,1100.1743
12644,2956.7324,4180.9271,1026.0935,1525.7535
12645,2350.9913,2607.3029,561.7901,994.1938
12646,2853.5721,3705.5401,1255.373,1474.7618
12647,1006.3015,1475.4566,383.3401,635.184
12648,588.5876,1053.8844,302.2606,429.0095
12649,845.8928,1457.6927,381.1479,605.2709
12650,3192.4936,3317.0941,780.8675,1302.2054
12651,2301.9096,2552.7421,684.5365,990.6077
12652,1330.3861,1880.3616,451.9371,754.2508
12653,2976.7692,3260.6545,868.1319,1314.5491
12654,2299.3186,3530.8016,919.316,1316.974
12655,444.8825,738.0681,197.1804,294.4591
12656,1800.1383,1505.7701,406.9072,616.258
12657,1321.8484,2709.4421,724.698,1034.1296
12658,839.4684,1232.0334,319.9121,494.53
12659,2186.6602,3637.3239,716.8685,1474.1311
12660,1314.882,1627.8037,406.3661,621.2224
12661,2339.1329,3483.869,973.5396,1390.8109
12662,1287.0536,2178.636,535.2691,882.2707
12663,948.6911,1613.1036,409.9215,648.4343
12664,2433.8041,4722.9656,1159.8522,1991.6307
12665,1670.9942,1421.2438,385.4002,524.7287
12666,356.0235,420.8833,102.1748,169.5717
12667,1557.0092,2890.0588,975.2578,1103.9832
12668,1547.6495,1632.5839,385.7425,632.2681
12669,1576.4111,1361.9475,392.4718,560.726
12670,2081.4381,1541.3,370.6195,606.3925
12671,52.981,63.5534,16.0649,24.012
12672,1078.8117,1455.2042,361.1032,583.0173
12673,3154.0535,2909.1785,760.6233,1218.7391
12674,3152.0799,5697.4635,1638.0201,2347.3697
12675,998.7304,1102.1202,270.8782,429.6166
12676,706.6776,986.4425,227.4123,411.2106
12677,2894.7974,4109.4389,1123.7312,1521.0364
12678,437.9296,465.9181,112.3406,178.0651
12679,2482.732,3657.7741,833.4821,1408.6681
12680,483.3088,636.3274,151.4067,258.2735
12681,825.3719,1608.7615,406.1551,666.6337
12682,1126.3648,2069.2644,483.9084,819.7981
12683,2857.243,5157.7672,1317.3219,1959.8395
12684,2271.119,2284.0045,567.3801,862.8561
12685,2499.3636,5132.9733,1369.5829,2172.0521
12686,1116.0037,913.7996,259.9771,366.0341
12687,45.8876,88.376,24.0912,33.8278
12688,1289.83,1165.3867,277.2634,464.3685
12689,2722.2389,3150.667,880.3014,1240.6275
12690,1215.8541,1393.3261,360.4082,578.5115
12691,1293.3596,2361.3741,620.9825,954.0378
12692,729.1667,1369.3185,384.5725,1727.5173
12693,715.6924,974.9977,235.2892,405.3991
12694,1777.1214,2504.5164,685.5344,991.4913
12695,1336.2537,2267.9572,599.2625,900.423
