"machine","app","exec","args","ranks","spack_env","exec_path","events","path","duration","perf::L1-DCACHE-STORES","perf::LLC-STORE-MISSES","perf::L1-DCACHE-LOADS","perf::L1-DCACHE-LOAD-MISSES","perf::LLC-STORES","IO Bytes Written","IO Bytes Read","REALTIME (sec)","perf::DTLB-LOAD-MISSES","perf::DTLB-LOADS","perf::DTLB-STORE-MISSES","perf::DTLB-STORES","PAPI_TOT_INS","perf::ITLB-LOAD-MISSES","perf::ITLB-LOADS","perf::LLC-LOAD-MISSES","perf::LLC-LOADS","PAPI_VEC_DP (proxy)","PAPI_REF_CYC","PAPI_DP_OPS (proxy)","clx::RESOURCE_STALLS","clx::HW_INTERRUPTS"
"ec2-c5.metal","laghos","laghos","-p 1 -dim 2 -rs 3 -tf 4 ","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e REALTIME -e IO -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/30a140695b4b794ac51cf92e2eaa90c5', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/78dec9f14cb458cdc0b8778700421570', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/19950855f52a6ad3b1277e738bdfb776', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/019e5f194fc13513580ea43f85b687d1', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/75ded866e2795afd7508f045b50fe471', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/86b524ee6b8591f6d51729bc446af5d1', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/54952be88d2c02d3a4c9c8b12f99c928', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/5d6a7caab8bfd6bb1f401b683acb5f7a', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/68bca3c8bc46663bb945610e6833b48a']",0.0333,1.0,1194.0,1.0,2.0,1441.0,4651.0,11576.0,0.045550999999999994,2532.0,1.0,1.0,32667.0,2000000.0,1.0,2977.0,8515.0,6665.0,9.0,2000000.0,9.0,2.0,""
"ec2-c5.metal","laghos","laghos","-p 1 -dim 3 -rs 2 -tf 3.5 ","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e REALTIME -e IO -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/6e8a992e3cb87f7bb29846e8edddda42', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/86418d47b5481efaba0db2c99d936dd1', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/b91777a800efe50a06cef041c548c32c', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/fc27f6824517bd5fb1f369004f0ea73e', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/1a43d520cf311ffc72d535ffe3b05552', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/8d7594d7ef59d9b5f0c4df25295cae21', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/18524782ba02b2e021fa876ea7476fa9', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/dc8e5281a6c6d928f26389ed439bb0c7', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/0c7d3f6baf943fd0756e29729658a02c']",0.0333,1.0,186.0,1.0,2.0,6.0,3131.0,11576.0,0.040077999999999996,2385.0,1.0,146.0,217.0,2000000.0,1292.0,2236.0,1141.0,24366.0,9.0,2000000.0,9.0,1.0,""
"ec2-c5.metal","laghos","laghos","-p 1 -dim 3 -rs 2 -tf 3.5 ","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e REALTIME -e IO","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/54f94c9e548c73b8006615ed5fab709a', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/fb9ee758458f932041df1720ad9ff683', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/b63f8f1688b4c196552ff2c6622d2b20', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/f2038ff2e7ee7ce061796709192098b9', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/be0f3e558f48ddd851c6eaac2e2f6a3e', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/7d60a0ae7b77993dc2da2fa6a7cf736d', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/f66114c98ba3eda7433d102ed75c3628', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/a0c4ccd9ed97f1fe8c6325bcdf7a71a0', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/24e62c0dd780c82429454212974dca0c']",0.05,1.0,815.0,2.0,2.0,555.0,4475.0,11576.0,0.045523,3025.0,1.0,1.0,166.0,2000000.0,186.0,1.0,2.0,2.0,9.0,2000000.0,9.0,2.0,""
"ec2-c5.metal","laghos","laghos","-p 1 -dim 3 -rs 2 -tf 3.5 -pa","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e REALTIME -e IO","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/7c814520516e88bede1e0ce4353ee283', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/4b4815237f4400e0268fe1fca1e77dd9', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/54d712fb5288e1d63c5421fd80ab32c6', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/03c9ae08581786e7ce750013dd7c65fd', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/ceacba0aa413a55f1f2e22b834323436', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/5e54dc25c47f3b6ab01ac254a27b75cb', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/b629fbc93a76048fcf1b6f321e294c76', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/d9b65e94abc498c94b4841950d86eb18', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/9394d7bfbf9f37fb90e8d25614d3bda6']",0.0333,1.0,325.0,1.0,2.0,2274.0,3131.0,11576.0,0.040077,2283.0,1.0,7.0,207.0,2000000.0,868.0,134.0,2643.0,2.0,"","","",2.0,""
"ec2-c5.metal","laghos","laghos","-p 1 -dim 3 -rs 2 -tf 3.5 -pa","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e REALTIME -e IO -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/afdbf8579026db3ac92fdc4da4d5a9a3', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/0d6cedf7dda168dbb1d419640aaeab23', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/259a4f6ebb9e06486689757c945eb308', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/284f2693d0fe6f4781c1071e3fb150ad', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/fa571ffedb2470663bedd6ac7a23b855', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/ae279f2bcc01d21b5fcb17ccbfb703d6', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/199107a94d155d95a83914b5ff8768b4', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/a8e735d4ddbe888c194d2a90e75d7245', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/ac04875d6e8a2e7032b4f730ad02418a']",0.0333,1.0,140.0,2.0,2.0,1587.0,4667.0,11576.0,0.045214000000000004,7161.0,1.0,1.0,29828.0,2000000.0,36.0,1765.0,1.0,2.0,9.0,2000000.0,9.0,2.0,""
"ec2-c5.metal","laghos","laghos","-p 1 -dim 3 -rs 2 -tf 4 ","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e REALTIME -e IO -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/a0671558a0107cc159bc46af5f06883a', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/ef9f4c938ebb470c896d92a50bcf3c75', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/14b4feb30bad5016444c882b8492c9f9', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/d369374b2d2e50308ed9cde73e9d6c24', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/795eeceecf579e3dfa8735a600d8264d', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/3ad4b6f9db8c10ec9fa68235547764b5', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/ce46206a7555b7a760bd965c0de8d9e3', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/d203d82ca93d4026dd682c8cd2fa4dc4', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/3796803dd918fe2c219eb7599bea8e44']",0.0333,1.0,90.0,1.0,2.0,71.0,3123.0,11576.0,0.040075,5634.0,1.0,1.0,2.0,2000000.0,8.0,1.0,861.0,2.0,"","","",2.0,""
"ec2-c5.metal","laghos","laghos","-p 1 -dim 3 -rs 2 -tf 4 ","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e REALTIME -e IO -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/5ffc36f468fa34f79ad8140c67a41c63', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/40a307aeccf7e8b772caeb3809dbd557', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/cdc2c08f9ca4fe6a69dcea7bededd897', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/97d0c27673da980a2f9ef61d0f35db5e', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/edbeaff40bedc0095e8511a4f3ac2542', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/741fc8aba017d9296c1f8349c2f4709e', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/9c78d96590c764edb46bacd2c040a5ab', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/db8447a02d231e371adf17f374effcd2', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/ae112702c4682e5d5cbc79091d6b1b40']",0.0333,1.0,279.0,1.0,2.0,2106.0,4651.0,11576.0,0.045554000000000004,5494.0,1.0,1.0,190.0,2000000.0,1.0,529.0,1.0,1.0,9.0,2000000.0,9.0,2.0,""
"ec2-c5.metal","laghos","laghos","-p 1 -dim 3 -rs 2 -tf 4 -pa","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e REALTIME -e IO -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/5273f24ca83c64533277ae134d1c71b9', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/918acfaba811da3cd0fb5326ae23f74c', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/dcbfde511725231b96f928dec947d72a', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/c172085dcd24625e2dbb2567afb53988', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/ebfc5545478d0e5680f5f04332e3e025', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/9903ec9bac7ec7ab8f35f122413111ab', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/d951762138e8a0e2d309434b0e74dbfd', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/aabff7b9fc562783575dc76f71b82815', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/f54732869b0d8886731bb18c50099c06']",0.05,1.0,77.0,1.0,2.0,1638.0,3123.0,11576.0,0.040112,2265.0,1.0,281.0,218.0,2000000.0,3572.0,1682.0,3320.0,11977.0,9.0,2000000.0,9.0,1.0,""
"ec2-c5.metal","laghos","laghos","-p 1 -dim 3 -rs 2 -tf 4 -pa","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e REALTIME -e IO","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/7692fd9f841a6e54551b8e76235067d4', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/c27677e35cc0a263796b63161974749c', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/1022d344319959e36367276c3703c47d', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/117875ac5806cc2236e35ada78735825', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/d24f18326bd12313dad091cb6c137b08', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/c9fb979b084db761a3ae0952dac118fd', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/7b61eb7d8da0ba7187aac8c077c83466', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/837dc623f021fe1af91a3725db9ef628', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/2ca34396fc3e0294738ffa426af1cc7f']",0.05,1.0,483.0,2.0,2.0,2712.0,4403.0,11576.0,0.045467,5525.0,1.0,280.0,178.0,2000000.0,1.0,147.0,3708.0,1.0,9.0,2000000.0,9.0,2.0,""
"ec2-c5.metal","laghos","laghos","-p 1 -dim 3 -rs 2 -tf 4.5 ","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e REALTIME -e IO -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/e2aa416f640126fe7fc08f2e1d3af1f8', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/cb662f2773131213b09a446762073843', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/2feb3d6bcee06104632267d5e6dd45b5', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/d26c1c936b1caa021f983d24471d9569', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/596374582d1a42529919424d1b6497c6', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/48a6511b102d6e049eaf90cf0e0338c8', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/37fd57837388b9ca6e16afd22f17a6b4', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/e0e1ab98c829f93abd84e92b2a706c75', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/d41132a004254ddbc4545de1b7ed20c2']",0.0333,1.0,133.0,1.0,2.0,745.0,3131.0,11576.0,0.040085,2340.0,1.0,2586.0,2.0,2000000.0,119.0,1.0,944.0,2.0,9.0,2000000.0,9.0,2.0,""
"ec2-c5.metal","laghos","laghos","-p 1 -dim 3 -rs 2 -tf 4.5 ","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e REALTIME -e IO -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/7f773ee8ef2dab13ef161762cb1c61be', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/4b74a2ef7b42e3d794da12235b1f7fc6', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/2d1610e6cdc34971f1bf11fe4e51a65c', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/674a2d04424a52329b34e58c400e66d0', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/c315b8d2399d3b94bd0622d3eb9a0e13', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/b79950edbf4c0d7e5f0edd6174324520', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/67c876916826e650d18beb1338fb0bb6', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/df4ba548ce83e00ad813ae0209c4ea37', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/laghos/ba6c988ae9e7783dd2e266af83d9e2aa']",0.0333,1.0,1046.0,2.0,2.0,6.0,4219.0,11576.0,1.0384950000000004,4484.0,1.0,104.0,188.0,2000000.0,1.0,422.0,1.0,1.0,9.0,2000000.0,9.0,2.0,""
