"machine","app","exec","args","ranks","spack_env","exec_path","events","path","duration","IO Bytes Written","IO Bytes Read","REALTIME (sec)","PAPI_TOT_INS","PAPI_VEC_DP (proxy)","PAPI_REF_CYC","PAPI_DP_OPS (proxy)","perf::L1-DCACHE-LOADS","perf::LLC-STORE-MISSES","perf::L1-DCACHE-LOAD-MISSES","perf::LLC-STORES","perf::DTLB-LOAD-MISSES","perf::DTLB-STORES","perf::DTLB-STORE-MISSES"
"ec2-c6i.metal","laghos","laghos","-p 3 -dim 3 -rs 1 -tf 4 ","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e PAPI_BR_PRC -e PAPI_L2_TCM -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e REALTIME -e IO -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/f1e1455a0856c217da170c737bc191fc', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/9ed75009c968913f122041fabe345141', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/7665f28671e4786acf5a665e7d7d6616', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/c5d539f20a80cb993a55dff85af14863', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/a5d0fd9a191a7c909d5393960e82a98f', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/95f64ae3dd6767c9059e696c35386fcf', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/61b3fe74d0c4249e77b262fdc4804fb1', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/0a415ab5374855d2784e00f8e643b83c', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/d921dff0289482663dd40c7c1715152e', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/d65c3fd0243913d257e932793833304f', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/97e9b1e423f7eb409b3b29c7cfbad570']",0.0333,4659.0,11576.0,0.040076,2000000.0,9.0,2000000.0,9.0,1.0,697.0,1.0,837.0,1506.0,197.0,""
"ec2-c6i.metal","laghos","laghos","-p 3 -dim 3 -rs 1 -tf 4 -pa","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e REALTIME -e IO","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/a29fead987e6fd855d3d3a98f3647b98', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/b5623f446728977b93f498bbb8e68985', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/e71a25affce8bb1219a002378daaf800', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/480a6908bbeb396ecffd475e6b972448', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/45bbdd3c09e8832e0fcb287219e8a8d4', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/80f9e3e28841d4eaf59a7dd64e5600eb', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/349ba88cb96f9fcb1753c549f95c42d3', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/72008a96932b7c670e35688872f5a1a3', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/a9c991a0c30a60dcb9c6b64706ce6a32', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/6902abc0633d8e0a94387e2607d7e8f0', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/eb389ec4ba8d46e897e8cf6d78fa38b3']",0.05,3139.0,11576.0,0.045086,2000000.0,"","","","",245.0,1.0,614.0,1472.0,209.0,""
"ec2-c6i.metal","laghos","laghos","-p 3 -dim 3 -rs 1 -tf 4 -pa","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e PAPI_BR_PRC -e PAPI_L2_TCM -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e REALTIME -e IO","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/2bdb7eb4df7a0e517d06bbd510735651', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/519363381007d18a1104c1d66bf87d00', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/e266800321817765e45f709178dc37f7', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/4e5465a5cd2ebab622172a655f481d9d', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/5044ad8ba2be6570f074d4e0535f3584', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/04138edb5d8b7966ac0d9b7c94d152e1', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/bc6f6d3fa33af3c0c0d7a50a74a50783', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/a98fcbe148d1586dd17ada08c946a9ef', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/f0946e0f113c94c58d678e77e7ddf73a', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/32568d0092e10e17000fc562b135e491', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/73ce0abc4b9eef780bfbd2d7f627c30c']",0.0333,4667.0,11576.0,0.04006900000000001,2000000.0,9.0,2000000.0,9.0,1.0,452.0,1.0,930.0,2080.0,186.0,""
"ec2-c6i.metal","laghos","laghos","-p 3 -dim 3 -rs 2 -tf 3 ","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e REALTIME -e IO -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_BR_PRC -e PAPI_L2_TCM -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/8045d65b17dffce73ddcf4647e16fbbc', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/c0b09ec793f17751ccc17cea3f5e03db', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/e3dc6d0d48258926fd1a65c6048bc833', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/c9ba9ed81316398e756bcfe24271b8fe', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/9a4ed4df3880cc49acc89746ef0b0875', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/004dcc4bba20488d9823e73c385d01fc', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/bd2647bba7f0fc876244ff7386bacd0f', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/5d1f1d28559ec40863b5e8145d25daa4', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/5a1fbc67133421fc8fefbbdccfd540e5', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/98059446c65f0b3de44d9b35cc1a7f63', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/b55c6c39aaa60e3dd3a93b3aa81da84f']",0.0333,3139.0,11576.0,0.045077000000000006,2000000.0,9.0,2000000.0,9.0,"",238.0,1.0,854.0,1318.0,228.0,""
"ec2-c6i.metal","laghos","laghos","-p 3 -dim 3 -rs 2 -tf 3 ","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e REALTIME -e IO -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/a6fbfff0688bf975c8ef4ba2abdef63b', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/41fb885f9a26d2665eab1502e9f188b7', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/66062c83d13885e3a03ce7e502018847', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/4a690a897cde093d8023de45c008aa50', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/f101d04cc14f44d053c8f4b8fde473bb', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/11ddf55f360895d5624455d7b3b875a4', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/2c7df5ae629f43a199777b24a720f3d4', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/e765734698e305c56367611c27d41826', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/0ccf1cc7786f446585f49176a083410f', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/2b82c23fdcfba3e8af053318e7e8d2a8', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/980f3b4f2f10e7f2696e415288fc039d']",0.0333,4187.0,11576.0,0.040071,2000000.0,9.0,2000000.0,9.0,"",339.0,1.0,786.0,1867.0,192.0,""
"ec2-c6i.metal","laghos","laghos","-p 3 -dim 3 -rs 2 -tf 3 -pa","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e REALTIME -e IO -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e PAPI_BR_PRC -e PAPI_L2_TCM -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/e5a5418fd1f945be5c05e95439f6077e', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/60a5c2d6c3b44218583a75f0f9b8cb27', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/a32ce69253a10507352aac514ff6321f', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/81bd00aab88de06af24d56253955e5ec', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/c7dadad555f09fd56a2067c2b6396376', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/3d51408db1dc4d20f5d156add8f7c07a', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/6159150cd58eca927b7fba076abdec26', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/37108feefb1d2f6310c1c91e3eaca582', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/e7d4987e705e7911c9f3f8d773bcdbb7', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/bdaa5387ad8b6a33d8ca9d601f084974', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/16bae81448aae7010690eb49516945f9']",0.0333,3139.0,11576.0,0.050073000000000006,2000000.0,9.0,2000000.0,9.0,"",237.0,1.0,810.0,1878.0,183.0,""
"ec2-c6i.metal","laghos","laghos","-p 3 -dim 3 -rs 2 -tf 3 -pa","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_BR_PRC -e PAPI_L2_TCM -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e REALTIME -e IO -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/e79bc8f7b4b1e9fdc4356a2ed250caba', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/193fb2a26253ba72326ff61812921a62', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/548a3da94dd0c7f69d9899ec7ed33db1', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/62fc5a6db619cce869fd179bc7986b80', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/9c10b732d46453f2ddcf66026fdb7bd3', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/620a4b6defab8f936e922f88265e1c08', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/2a3b4a059145e421897259f927ed02f4', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/c00a88a1434a24e2ccbf369b7a5e117d', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/f141a309dcafc13da13620b4c80f9dd3', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/95c74f8f8fa3bf0f86de84c596089579', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/ee597fb0ad668b547ec358d0f6da34dd']",0.0333,4627.0,11576.0,0.040074000000000005,2000000.0,9.0,2000000.0,9.0,1.0,300.0,1.0,1240.0,1982.0,211.0,""
"ec2-c6i.metal","laghos","laghos","-p 3 -dim 3 -rs 2 -tf 3.5 ","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_BR_PRC -e PAPI_L2_TCM -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e REALTIME -e IO -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/f6febc1b135a06efe01bcba3cfe5bca2', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/d823aa9c963d2842de3a491533701ff3', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/59de7d8d5f90dcdc462b8d1a6f2c030f', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/f99c3c40bbba57f34cbbb54403fe3b27', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/ba56aa999109801bf2c863dbf0f72a9b', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/2db8524128e54b58d793eba3857b14ce', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/7ad9eba49bc468bbe9b5441f4ce22648', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/28020292fbb591c4d1c9d76cb82d15ef', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/a6d83bc7acb305607024b65fb0d8e466', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/7d627ae726b304d1580b86e938fa6ab2', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/b5359c25aacd2229388e24101fc61453']",0.0333,3155.0,11576.0,0.045092,2000000.0,"","","","",523.0,1.0,483.0,1319.0,206.0,""
"ec2-c6i.metal","laghos","laghos","-p 3 -dim 3 -rs 2 -tf 3.5 ","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e REALTIME -e IO -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e PAPI_BR_PRC -e PAPI_L2_TCM -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/dbd0212e7607536fe92681046e22315d', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/51eb97f5a21c23d97cf8c3ab466a512a', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/ab2dab9065add2d982d744f449f86a6a', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/1931eee28313f91b1f969265c91c7037', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/de7dc907397fced91d166a0a9222a76e', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/19181bbb45354cb1c924e6c12914440f', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/9544bada4e7e98c13b1ac30ae49b865c', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/e5708a64737630de6b0ad779066ab5ab', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/1d0266bd601c3a138d702fb9240cb4e2', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/e6f34e7386058beeb6c7cbdd159e77b4', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/bd2d546edcf35221aabd4cb2deff50d1']",0.05,4659.0,11576.0,1.0419409999999998,2000000.0,9.0,2000000.0,9.0,1.0,713.0,1.0,1598.0,1926.0,194.0,""
"ec2-c6i.metal","laghos","laghos","-p 3 -dim 3 -rs 2 -tf 3.5 -pa","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/laghos","-e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e REALTIME -e IO -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/c013e4b73f47cf4236e8101664d735cf', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/cdf1eee81db1b0015371adec462a1aa2', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/472f369e7ec6e8bdabf97d57c6182c60', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/ea2c540a97c5ea139096e534cd78fe03', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/0dd9e882a3a86336d6e95ec71679960c', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/0809b91256da1d38abfce5f48ae614cf', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/9a2977fed6bf852a80f6698690167e9d', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/88d1b6bf085bd4f4d4a0718695876d36', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/176b8b830d224077887c3b0d790255d1', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/b3e41cda0e98d536348f3d236b55a7fd', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/laghos/558af9f8c611a86152b6d5e45fc539fd']",0.05,3131.0,11576.0,0.04007,2000000.0,"","","","",222.0,1.0,793.0,1387.0,200.0,""
